Run #1,Run #1,Run #1,Run #2,Run #2,Run #2,Run #3,Run #3,Run #3,Run #4,Run #4,Run #4
Date and Time,Time (s),Voltage (V),Date and Time,Time (s),Voltage (V),Date and Time,Time (s),Voltage (V),Date and Time,Time (s),Voltage (V)
04/23/2024 01:21:35 pm,0.995,3.6E-7,04/23/2024 01:21:47 pm,0.995,4.3E-7,04/23/2024 01:21:57 pm,0.995,4.8E-8,04/23/2024 01:22:05 pm,0.995,3.9E-5
04/23/2024 01:21:35 pm,0.996,4.6E-7,04/23/2024 01:21:47 pm,0.996,4.9E-7,04/23/2024 01:21:57 pm,0.996,-1.1E-7,04/23/2024 01:22:05 pm,0.996,4.1E-5
04/23/2024 01:21:35 pm,0.997,4.0E-7,04/23/2024 01:21:47 pm,0.997,3.8E-7,04/23/2024 01:21:57 pm,0.997,-1.3E-8,04/23/2024 01:22:05 pm,0.997,4.4E-5
04/23/2024 01:21:35 pm,0.998,4.4E-7,04/23/2024 01:21:47 pm,0.998,3.9E-7,04/23/2024 01:21:57 pm,0.998,5.6E-8,04/23/2024 01:22:05 pm,0.998,4.6E-5
04/23/2024 01:21:35 pm,0.999,4.2E-7,04/23/2024 01:21:47 pm,0.999,5.1E-7,04/23/2024 01:21:57 pm,0.999,3.3E-8,04/23/2024 01:22:05 pm,0.999,4.8E-5
04/23/2024 01:21:36 pm,1.000,3.8E-7,04/23/2024 01:21:48 pm,1.000,4.4E-7,04/23/2024 01:21:58 pm,1.000,-7.2E-8,04/23/2024 01:22:06 pm,1.000,5.0E-5
04/23/2024 01:21:36 pm,1.001,2.9E-7,04/23/2024 01:21:48 pm,1.001,4.3E-7,04/23/2024 01:21:58 pm,1.001,-1.2E-7,04/23/2024 01:22:06 pm,1.001,5.2E-5
04/23/2024 01:21:36 pm,1.002,3.4E-7,04/23/2024 01:21:48 pm,1.002,5.0E-7,04/23/2024 01:21:58 pm,1.002,-1.1E-7,04/23/2024 01:22:06 pm,1.002,5.3E-5
04/23/2024 01:21:36 pm,1.003,4.0E-7,04/23/2024 01:21:48 pm,1.003,3.0E-7,04/23/2024 01:21:58 pm,1.003,-1.3E-7,04/23/2024 01:22:06 pm,1.003,5.4E-5
04/23/2024 01:21:36 pm,1.004,3.5E-7,04/23/2024 01:21:48 pm,1.004,4.5E-7,04/23/2024 01:21:58 pm,1.004,-7.7E-8,04/23/2024 01:22:06 pm,1.004,5.5E-5
04/23/2024 01:21:36 pm,1.005,5.7E-7,04/23/2024 01:21:48 pm,1.005,3.3E-7,04/23/2024 01:21:58 pm,1.005,-8.7E-8,04/23/2024 01:22:06 pm,1.005,5.6E-5
04/23/2024 01:21:36 pm,1.006,3.8E-7,04/23/2024 01:21:48 pm,1.006,4.9E-7,04/23/2024 01:21:58 pm,1.006,-1.6E-7,04/23/2024 01:22:06 pm,1.006,5.7E-5
04/23/2024 01:21:36 pm,1.007,3.8E-7,04/23/2024 01:21:48 pm,1.007,3.7E-7,04/23/2024 01:21:58 pm,1.007,-1.4E-7,04/23/2024 01:22:06 pm,1.007,5.7E-5
04/23/2024 01:21:36 pm,1.008,4.0E-7,04/23/2024 01:21:48 pm,1.008,4.4E-7,04/23/2024 01:21:58 pm,1.008,-2.0E-7,04/23/2024 01:22:06 pm,1.008,5.7E-5
04/23/2024 01:21:36 pm,1.009,3.9E-7,04/23/2024 01:21:48 pm,1.009,4.7E-7,04/23/2024 01:21:58 pm,1.009,-3.0E-7,04/23/2024 01:22:06 pm,1.009,5.7E-5
04/23/2024 01:21:36 pm,1.010,3.3E-7,04/23/2024 01:21:48 pm,1.010,5.3E-7,04/23/2024 01:21:58 pm,1.010,-2.5E-7,04/23/2024 01:22:06 pm,1.010,5.7E-5
04/23/2024 01:21:36 pm,1.011,4.6E-7,04/23/2024 01:21:48 pm,1.011,5.4E-7,04/23/2024 01:21:58 pm,1.011,-4.6E-7,04/23/2024 01:22:06 pm,1.011,5.6E-5
04/23/2024 01:21:36 pm,1.012,3.8E-7,04/23/2024 01:21:48 pm,1.012,5.0E-7,04/23/2024 01:21:58 pm,1.012,-3.3E-7,04/23/2024 01:22:06 pm,1.012,5.5E-5
04/23/2024 01:21:36 pm,1.013,4.7E-7,04/23/2024 01:21:48 pm,1.013,6.0E-7,04/23/2024 01:21:58 pm,1.013,-4.2E-7,04/23/2024 01:22:06 pm,1.013,5.4E-5
04/23/2024 01:21:36 pm,1.014,4.1E-7,04/23/2024 01:21:48 pm,1.014,3.8E-7,04/23/2024 01:21:58 pm,1.014,-4.5E-7,04/23/2024 01:22:06 pm,1.014,5.3E-5
04/23/2024 01:21:36 pm,1.015,4.3E-7,04/23/2024 01:21:48 pm,1.015,4.5E-7,04/23/2024 01:21:58 pm,1.015,-5.3E-7,04/23/2024 01:22:06 pm,1.015,5.1E-5
04/23/2024 01:21:36 pm,1.016,4.2E-7,04/23/2024 01:21:48 pm,1.016,2.8E-7,04/23/2024 01:21:58 pm,1.016,-7.0E-7,04/23/2024 01:22:06 pm,1.016,4.9E-5
04/23/2024 01:21:36 pm,1.017,5.0E-7,04/23/2024 01:21:48 pm,1.017,4.3E-7,04/23/2024 01:21:58 pm,1.017,-6.7E-7,04/23/2024 01:22:06 pm,1.017,4.7E-5
04/23/2024 01:21:36 pm,1.018,2.6E-7,04/23/2024 01:21:48 pm,1.018,4.3E-7,04/23/2024 01:21:58 pm,1.018,-5.7E-7,04/23/2024 01:22:06 pm,1.018,4.5E-5
04/23/2024 01:21:36 pm,1.019,5.3E-7,04/23/2024 01:21:48 pm,1.019,4.4E-7,04/23/2024 01:21:58 pm,1.019,-6.0E-7,04/23/2024 01:22:06 pm,1.019,4.2E-5
04/23/2024 01:21:36 pm,1.020,4.3E-7,04/23/2024 01:21:48 pm,1.020,5.5E-7,04/23/2024 01:21:58 pm,1.020,-7.8E-7,04/23/2024 01:22:06 pm,1.020,3.9E-5
04/23/2024 01:21:36 pm,1.021,4.1E-7,04/23/2024 01:21:48 pm,1.021,5.3E-7,04/23/2024 01:21:58 pm,1.021,-8.2E-7,04/23/2024 01:22:06 pm,1.021,3.6E-5
04/23/2024 01:21:36 pm,1.022,4.4E-7,04/23/2024 01:21:48 pm,1.022,4.8E-7,04/23/2024 01:21:58 pm,1.022,-9.6E-7,04/23/2024 01:22:06 pm,1.022,3.4E-5
04/23/2024 01:21:36 pm,1.023,5.5E-7,04/23/2024 01:21:48 pm,1.023,5.1E-7,04/23/2024 01:21:58 pm,1.023,-9.8E-7,04/23/2024 01:22:06 pm,1.023,3.1E-5
04/23/2024 01:21:36 pm,1.024,6.3E-7,04/23/2024 01:21:48 pm,1.024,4.4E-7,04/23/2024 01:21:58 pm,1.024,-9.8E-7,04/23/2024 01:22:06 pm,1.024,2.8E-5
04/23/2024 01:21:36 pm,1.025,4.2E-7,04/23/2024 01:21:48 pm,1.025,5.9E-7,04/23/2024 01:21:58 pm,1.025,-1.0E-6,04/23/2024 01:22:06 pm,1.025,2.5E-5
04/23/2024 01:21:36 pm,1.026,4.8E-7,04/23/2024 01:21:48 pm,1.026,5.5E-7,04/23/2024 01:21:58 pm,1.026,-1.3E-6,04/23/2024 01:22:06 pm,1.026,2.2E-5
04/23/2024 01:21:36 pm,1.027,5.5E-7,04/23/2024 01:21:48 pm,1.027,6.9E-7,04/23/2024 01:21:58 pm,1.027,-1.4E-6,04/23/2024 01:22:06 pm,1.027,2.0E-5
04/23/2024 01:21:36 pm,1.028,5.1E-7,04/23/2024 01:21:48 pm,1.028,4.0E-7,04/23/2024 01:21:58 pm,1.028,-1.5E-6,04/23/2024 01:22:06 pm,1.028,1.8E-5
04/23/2024 01:21:36 pm,1.029,5.3E-7,04/23/2024 01:21:48 pm,1.029,4.2E-7,04/23/2024 01:21:58 pm,1.029,-1.6E-6,04/23/2024 01:22:06 pm,1.029,1.6E-5
04/23/2024 01:21:36 pm,1.030,5.6E-7,04/23/2024 01:21:48 pm,1.030,3.5E-7,04/23/2024 01:21:58 pm,1.030,-1.7E-6,04/23/2024 01:22:06 pm,1.030,1.4E-5
04/23/2024 01:21:36 pm,1.031,4.7E-7,04/23/2024 01:21:48 pm,1.031,4.7E-7,04/23/2024 01:21:58 pm,1.031,-1.8E-6,04/23/2024 01:22:06 pm,1.031,1.3E-5
04/23/2024 01:21:36 pm,1.032,4.4E-7,04/23/2024 01:21:48 pm,1.032,5.5E-7,04/23/2024 01:21:58 pm,1.032,-2.0E-6,04/23/2024 01:22:06 pm,1.032,1.1E-5
04/23/2024 01:21:36 pm,1.033,4.4E-7,04/23/2024 01:21:48 pm,1.033,5.4E-7,04/23/2024 01:21:58 pm,1.033,-2.1E-6,04/23/2024 01:22:06 pm,1.033,1.0E-5
04/23/2024 01:21:36 pm,1.034,4.9E-7,04/23/2024 01:21:48 pm,1.034,5.7E-7,04/23/2024 01:21:58 pm,1.034,-2.2E-6,04/23/2024 01:22:06 pm,1.034,9.2E-6
04/23/2024 01:21:36 pm,1.035,4.9E-7,04/23/2024 01:21:48 pm,1.035,5.2E-7,04/23/2024 01:21:58 pm,1.035,-2.3E-6,04/23/2024 01:22:06 pm,1.035,8.3E-6
04/23/2024 01:21:36 pm,1.036,5.3E-7,04/23/2024 01:21:48 pm,1.036,4.0E-7,04/23/2024 01:21:58 pm,1.036,-2.6E-6,04/23/2024 01:22:06 pm,1.036,7.7E-6
04/23/2024 01:21:36 pm,1.037,5.6E-7,04/23/2024 01:21:48 pm,1.037,5.3E-7,04/23/2024 01:21:58 pm,1.037,-3.0E-6,04/23/2024 01:22:06 pm,1.037,6.9E-6
04/23/2024 01:21:36 pm,1.038,4.8E-7,04/23/2024 01:21:48 pm,1.038,6.0E-7,04/23/2024 01:21:58 pm,1.038,-3.1E-6,04/23/2024 01:22:06 pm,1.038,6.2E-6
04/23/2024 01:21:36 pm,1.039,4.2E-7,04/23/2024 01:21:48 pm,1.039,5.3E-7,04/23/2024 01:21:58 pm,1.039,-3.4E-6,04/23/2024 01:22:06 pm,1.039,5.7E-6
04/23/2024 01:21:36 pm,1.040,6.1E-7,04/23/2024 01:21:48 pm,1.040,5.1E-7,04/23/2024 01:21:58 pm,1.040,-3.6E-6,04/23/2024 01:22:06 pm,1.040,5.3E-6
04/23/2024 01:21:36 pm,1.041,5.6E-7,04/23/2024 01:21:48 pm,1.041,6.6E-7,04/23/2024 01:21:58 pm,1.041,-3.9E-6,04/23/2024 01:22:06 pm,1.041,4.9E-6
04/23/2024 01:21:36 pm,1.042,4.7E-7,04/23/2024 01:21:48 pm,1.042,5.1E-7,04/23/2024 01:21:58 pm,1.042,-4.2E-6,04/23/2024 01:22:06 pm,1.042,4.5E-6
04/23/2024 01:21:36 pm,1.043,4.5E-7,04/23/2024 01:21:48 pm,1.043,4.7E-7,04/23/2024 01:21:58 pm,1.043,-4.6E-6,04/23/2024 01:22:06 pm,1.043,4.2E-6
04/23/2024 01:21:36 pm,1.044,5.6E-7,04/23/2024 01:21:48 pm,1.044,6.2E-7,04/23/2024 01:21:58 pm,1.044,-5.0E-6,04/23/2024 01:22:06 pm,1.044,3.7E-6
04/23/2024 01:21:36 pm,1.045,5.7E-7,04/23/2024 01:21:48 pm,1.045,4.3E-7,04/23/2024 01:21:58 pm,1.045,-5.6E-6,04/23/2024 01:22:06 pm,1.045,3.4E-6
04/23/2024 01:21:36 pm,1.046,6.2E-7,04/23/2024 01:21:48 pm,1.046,5.9E-7,04/23/2024 01:21:58 pm,1.046,-6.1E-6,04/23/2024 01:22:06 pm,1.046,2.9E-6
04/23/2024 01:21:36 pm,1.047,6.6E-7,04/23/2024 01:21:48 pm,1.047,4.5E-7,04/23/2024 01:21:58 pm,1.047,-6.7E-6,04/23/2024 01:22:06 pm,1.047,2.9E-6
04/23/2024 01:21:36 pm,1.048,6.2E-7,04/23/2024 01:21:48 pm,1.048,4.3E-7,04/23/2024 01:21:58 pm,1.048,-7.2E-6,04/23/2024 01:22:06 pm,1.048,2.7E-6
04/23/2024 01:21:36 pm,1.049,5.4E-7,04/23/2024 01:21:48 pm,1.049,5.5E-7,04/23/2024 01:21:58 pm,1.049,-7.9E-6,04/23/2024 01:22:06 pm,1.049,2.6E-6
04/23/2024 01:21:36 pm,1.050,5.7E-7,04/23/2024 01:21:48 pm,1.050,5.9E-7,04/23/2024 01:21:58 pm,1.050,-8.6E-6,04/23/2024 01:22:06 pm,1.050,2.5E-6
04/23/2024 01:21:36 pm,1.051,5.0E-7,04/23/2024 01:21:48 pm,1.051,6.1E-7,04/23/2024 01:21:58 pm,1.051,-9.2E-6,04/23/2024 01:22:06 pm,1.051,2.3E-6
04/23/2024 01:21:36 pm,1.052,6.0E-7,04/23/2024 01:21:48 pm,1.052,6.3E-7,04/23/2024 01:21:58 pm,1.052,-1.0E-5,04/23/2024 01:22:06 pm,1.052,2.0E-6
04/23/2024 01:21:36 pm,1.053,5.6E-7,04/23/2024 01:21:48 pm,1.053,6.9E-7,04/23/2024 01:21:58 pm,1.053,-1.1E-5,04/23/2024 01:22:06 pm,1.053,2.0E-6
04/23/2024 01:21:36 pm,1.054,6.1E-7,04/23/2024 01:21:48 pm,1.054,7.1E-7,04/23/2024 01:21:58 pm,1.054,-1.2E-5,04/23/2024 01:22:06 pm,1.054,1.9E-6
04/23/2024 01:21:36 pm,1.055,6.8E-7,04/23/2024 01:21:48 pm,1.055,6.0E-7,04/23/2024 01:21:58 pm,1.055,-1.3E-5,04/23/2024 01:22:06 pm,1.055,1.7E-6
04/23/2024 01:21:36 pm,1.056,6.0E-7,04/23/2024 01:21:48 pm,1.056,5.6E-7,04/23/2024 01:21:58 pm,1.056,-1.4E-5,04/23/2024 01:22:06 pm,1.056,1.7E-6
04/23/2024 01:21:36 pm,1.057,5.7E-7,04/23/2024 01:21:48 pm,1.057,6.8E-7,04/23/2024 01:21:58 pm,1.057,-1.5E-5,04/23/2024 01:22:06 pm,1.057,1.6E-6
04/23/2024 01:21:36 pm,1.058,5.9E-7,04/23/2024 01:21:48 pm,1.058,6.1E-7,04/23/2024 01:21:58 pm,1.058,-1.7E-5,04/23/2024 01:22:06 pm,1.058,1.5E-6
04/23/2024 01:21:36 pm,1.059,6.1E-7,04/23/2024 01:21:48 pm,1.059,7.5E-7,04/23/2024 01:21:58 pm,1.059,-1.8E-5,04/23/2024 01:22:06 pm,1.059,1.5E-6
04/23/2024 01:21:36 pm,1.060,5.5E-7,04/23/2024 01:21:48 pm,1.060,6.7E-7,04/23/2024 01:21:58 pm,1.060,-1.9E-5,04/23/2024 01:22:06 pm,1.060,1.5E-6
04/23/2024 01:21:36 pm,1.061,6.4E-7,04/23/2024 01:21:48 pm,1.061,7.0E-7,04/23/2024 01:21:58 pm,1.061,-2.1E-5,04/23/2024 01:22:06 pm,1.061,1.3E-6
04/23/2024 01:21:36 pm,1.062,4.9E-7,04/23/2024 01:21:48 pm,1.062,7.0E-7,04/23/2024 01:21:58 pm,1.062,-2.3E-5,04/23/2024 01:22:06 pm,1.062,1.2E-6
04/23/2024 01:21:36 pm,1.063,6.2E-7,04/23/2024 01:21:48 pm,1.063,6.7E-7,04/23/2024 01:21:58 pm,1.063,-2.4E-5,04/23/2024 01:22:06 pm,1.063,1.1E-6
04/23/2024 01:21:36 pm,1.064,6.4E-7,04/23/2024 01:21:48 pm,1.064,6.3E-7,04/23/2024 01:21:58 pm,1.064,-2.5E-5,04/23/2024 01:22:06 pm,1.064,1.1E-6
04/23/2024 01:21:36 pm,1.065,4.9E-7,04/23/2024 01:21:48 pm,1.065,7.0E-7,04/23/2024 01:21:58 pm,1.065,-2.7E-5,04/23/2024 01:22:06 pm,1.065,1.0E-6
04/23/2024 01:21:36 pm,1.066,6.6E-7,04/23/2024 01:21:48 pm,1.066,6.7E-7,04/23/2024 01:21:58 pm,1.066,-2.8E-5,04/23/2024 01:22:06 pm,1.066,1.1E-6
04/23/2024 01:21:36 pm,1.067,7.2E-7,04/23/2024 01:21:48 pm,1.067,6.4E-7,04/23/2024 01:21:58 pm,1.067,-3.0E-5,04/23/2024 01:22:06 pm,1.067,1.2E-6
04/23/2024 01:21:36 pm,1.068,8.3E-7,04/23/2024 01:21:48 pm,1.068,7.2E-7,04/23/2024 01:21:58 pm,1.068,-3.1E-5,04/23/2024 01:22:06 pm,1.068,1.0E-6
04/23/2024 01:21:36 pm,1.069,6.3E-7,04/23/2024 01:21:48 pm,1.069,7.8E-7,04/23/2024 01:21:58 pm,1.069,-3.3E-5,04/23/2024 01:22:06 pm,1.069,9.9E-7
04/23/2024 01:21:36 pm,1.070,8.2E-7,04/23/2024 01:21:48 pm,1.070,7.6E-7,04/23/2024 01:21:58 pm,1.070,-3.4E-5,04/23/2024 01:22:06 pm,1.070,9.9E-7
04/23/2024 01:21:36 pm,1.071,6.9E-7,04/23/2024 01:21:48 pm,1.071,5.5E-7,04/23/2024 01:21:58 pm,1.071,-3.6E-5,04/23/2024 01:22:06 pm,1.071,1.0E-6
04/23/2024 01:21:36 pm,1.072,6.5E-7,04/23/2024 01:21:48 pm,1.072,7.7E-7,04/23/2024 01:21:58 pm,1.072,-3.7E-5,04/23/2024 01:22:06 pm,1.072,9.5E-7
04/23/2024 01:21:36 pm,1.073,7.8E-7,04/23/2024 01:21:48 pm,1.073,7.3E-7,04/23/2024 01:21:58 pm,1.073,-3.8E-5,04/23/2024 01:22:06 pm,1.073,8.1E-7
04/23/2024 01:21:36 pm,1.074,7.3E-7,04/23/2024 01:21:48 pm,1.074,8.3E-7,04/23/2024 01:21:58 pm,1.074,-3.9E-5,04/23/2024 01:22:06 pm,1.074,8.3E-7
04/23/2024 01:21:36 pm,1.075,8.0E-7,04/23/2024 01:21:48 pm,1.075,6.9E-7,04/23/2024 01:21:58 pm,1.075,-4.1E-5,04/23/2024 01:22:06 pm,1.075,6.1E-7
04/23/2024 01:21:36 pm,1.076,6.6E-7,04/23/2024 01:21:48 pm,1.076,8.1E-7,04/23/2024 01:21:58 pm,1.076,-4.2E-5,04/23/2024 01:22:06 pm,1.076,6.8E-7
04/23/2024 01:21:36 pm,1.077,8.3E-7,04/23/2024 01:21:48 pm,1.077,8.7E-7,04/23/2024 01:21:58 pm,1.077,-4.3E-5,04/23/2024 01:22:06 pm,1.077,5.9E-7
04/23/2024 01:21:36 pm,1.078,8.9E-7,04/23/2024 01:21:48 pm,1.078,8.5E-7,04/23/2024 01:21:58 pm,1.078,-4.4E-5,04/23/2024 01:22:06 pm,1.078,6.1E-7
04/23/2024 01:21:36 pm,1.079,6.3E-7,04/23/2024 01:21:48 pm,1.079,8.1E-7,04/23/2024 01:21:58 pm,1.079,-4.5E-5,04/23/2024 01:22:06 pm,1.079,7.3E-7
04/23/2024 01:21:36 pm,1.080,6.7E-7,04/23/2024 01:21:48 pm,1.080,9.2E-7,04/23/2024 01:21:58 pm,1.080,-4.6E-5,04/23/2024 01:22:06 pm,1.080,7.7E-7
04/23/2024 01:21:36 pm,1.081,6.8E-7,04/23/2024 01:21:48 pm,1.081,9.3E-7,04/23/2024 01:21:58 pm,1.081,-4.6E-5,04/23/2024 01:22:06 pm,1.081,7.2E-7
04/23/2024 01:21:36 pm,1.082,7.8E-7,04/23/2024 01:21:48 pm,1.082,7.4E-7,04/23/2024 01:21:58 pm,1.082,-4.7E-5,04/23/2024 01:22:06 pm,1.082,7.9E-7
04/23/2024 01:21:36 pm,1.083,9.4E-7,04/23/2024 01:21:48 pm,1.083,9.1E-7,04/23/2024 01:21:58 pm,1.083,-4.7E-5,04/23/2024 01:22:06 pm,1.083,8.1E-7
04/23/2024 01:21:36 pm,1.084,1.0E-6,04/23/2024 01:21:48 pm,1.084,8.7E-7,04/23/2024 01:21:58 pm,1.084,-4.8E-5,04/23/2024 01:22:06 pm,1.084,5.8E-7
04/23/2024 01:21:36 pm,1.085,8.8E-7,04/23/2024 01:21:48 pm,1.085,1.0E-6,04/23/2024 01:21:58 pm,1.085,-4.8E-5,04/23/2024 01:22:06 pm,1.085,5.7E-7
04/23/2024 01:21:36 pm,1.086,8.8E-7,04/23/2024 01:21:48 pm,1.086,7.9E-7,04/23/2024 01:21:58 pm,1.086,-4.8E-5,04/23/2024 01:22:06 pm,1.086,6.4E-7
04/23/2024 01:21:36 pm,1.087,9.3E-7,04/23/2024 01:21:48 pm,1.087,1.0E-6,04/23/2024 01:21:58 pm,1.087,-4.7E-5,04/23/2024 01:22:06 pm,1.087,6.2E-7
04/23/2024 01:21:36 pm,1.088,8.9E-7,04/23/2024 01:21:48 pm,1.088,1.2E-6,04/23/2024 01:21:58 pm,1.088,-4.7E-5,04/23/2024 01:22:06 pm,1.088,6.4E-7
04/23/2024 01:21:36 pm,1.089,1.0E-6,04/23/2024 01:21:48 pm,1.089,1.1E-6,04/23/2024 01:21:58 pm,1.089,-4.6E-5,04/23/2024 01:22:06 pm,1.089,6.8E-7
04/23/2024 01:21:36 pm,1.090,9.1E-7,04/23/2024 01:21:48 pm,1.090,1.0E-6,04/23/2024 01:21:58 pm,1.090,-4.5E-5,04/23/2024 01:22:06 pm,1.090,6.0E-7
04/23/2024 01:21:36 pm,1.091,9.1E-7,04/23/2024 01:21:48 pm,1.091,1.1E-6,04/23/2024 01:21:58 pm,1.091,-4.4E-5,04/23/2024 01:22:06 pm,1.091,6.4E-7
04/23/2024 01:21:36 pm,1.092,1.1E-6,04/23/2024 01:21:48 pm,1.092,1.3E-6,04/23/2024 01:21:58 pm,1.092,-4.3E-5,04/23/2024 01:22:06 pm,1.092,5.1E-7
04/23/2024 01:21:36 pm,1.093,1.1E-6,04/23/2024 01:21:48 pm,1.093,1.1E-6,04/23/2024 01:21:58 pm,1.093,-4.1E-5,04/23/2024 01:22:06 pm,1.093,5.3E-7
04/23/2024 01:21:36 pm,1.094,1.0E-6,04/23/2024 01:21:48 pm,1.094,1.2E-6,04/23/2024 01:21:58 pm,1.094,-3.9E-5,04/23/2024 01:22:06 pm,1.094,3.9E-7
04/23/2024 01:21:36 pm,1.095,9.9E-7,04/23/2024 01:21:48 pm,1.095,1.3E-6,04/23/2024 01:21:58 pm,1.095,-3.7E-5,04/23/2024 01:22:06 pm,1.095,3.3E-7
04/23/2024 01:21:36 pm,1.096,1.0E-6,04/23/2024 01:21:48 pm,1.096,1.4E-6,04/23/2024 01:21:58 pm,1.096,-3.4E-5,04/23/2024 01:22:06 pm,1.096,3.7E-7
04/23/2024 01:21:36 pm,1.097,1.0E-6,04/23/2024 01:21:48 pm,1.097,1.4E-6,04/23/2024 01:21:58 pm,1.097,-3.1E-5,04/23/2024 01:22:06 pm,1.097,5.0E-7
04/23/2024 01:21:36 pm,1.098,1.1E-6,04/23/2024 01:21:48 pm,1.098,1.5E-6,04/23/2024 01:21:58 pm,1.098,-2.8E-5,04/23/2024 01:22:06 pm,1.098,4.1E-7
04/23/2024 01:21:36 pm,1.099,1.2E-6,04/23/2024 01:21:48 pm,1.099,1.5E-6,04/23/2024 01:21:58 pm,1.099,-2.4E-5,04/23/2024 01:22:06 pm,1.099,4.3E-7
04/23/2024 01:21:36 pm,1.100,1.2E-6,04/23/2024 01:21:48 pm,1.100,1.5E-6,04/23/2024 01:21:58 pm,1.100,-2.0E-5,04/23/2024 01:22:06 pm,1.100,4.2E-7
04/23/2024 01:21:36 pm,1.101,1.3E-6,04/23/2024 01:21:48 pm,1.101,1.5E-6,04/23/2024 01:21:58 pm,1.101,-1.6E-5,04/23/2024 01:22:06 pm,1.101,5.0E-7
04/23/2024 01:21:36 pm,1.102,1.5E-6,04/23/2024 01:21:48 pm,1.102,1.6E-6,04/23/2024 01:21:58 pm,1.102,-1.2E-5,04/23/2024 01:22:06 pm,1.102,4.4E-7
04/23/2024 01:21:36 pm,1.103,1.5E-6,04/23/2024 01:21:48 pm,1.103,1.5E-6,04/23/2024 01:21:58 pm,1.103,-7.3E-6,04/23/2024 01:22:06 pm,1.103,5.8E-7
04/23/2024 01:21:36 pm,1.104,1.5E-6,04/23/2024 01:21:48 pm,1.104,1.7E-6,04/23/2024 01:21:58 pm,1.104,-2.6E-6,04/23/2024 01:22:06 pm,1.104,4.0E-7
04/23/2024 01:21:36 pm,1.105,1.4E-6,04/23/2024 01:21:48 pm,1.105,1.8E-6,04/23/2024 01:21:58 pm,1.105,2.1E-6,04/23/2024 01:22:06 pm,1.105,3.9E-7
04/23/2024 01:21:36 pm,1.106,1.4E-6,04/23/2024 01:21:48 pm,1.106,1.8E-6,04/23/2024 01:21:58 pm,1.106,6.6E-6,04/23/2024 01:22:06 pm,1.106,4.1E-7
04/23/2024 01:21:36 pm,1.107,1.4E-6,04/23/2024 01:21:48 pm,1.107,2.0E-6,04/23/2024 01:21:58 pm,1.107,1.1E-5,04/23/2024 01:22:06 pm,1.107,5.8E-7
04/23/2024 01:21:36 pm,1.108,1.6E-6,04/23/2024 01:21:48 pm,1.108,2.0E-6,04/23/2024 01:21:58 pm,1.108,1.6E-5,04/23/2024 01:22:06 pm,1.108,6.9E-7
04/23/2024 01:21:36 pm,1.109,1.8E-6,04/23/2024 01:21:48 pm,1.109,2.0E-6,04/23/2024 01:21:58 pm,1.109,2.1E-5,04/23/2024 01:22:06 pm,1.109,4.2E-7
04/23/2024 01:21:36 pm,1.110,1.7E-6,04/23/2024 01:21:48 pm,1.110,2.3E-6,04/23/2024 01:21:58 pm,1.110,2.5E-5,04/23/2024 01:22:06 pm,1.110,3.4E-7
04/23/2024 01:21:36 pm,1.111,1.8E-6,04/23/2024 01:21:48 pm,1.111,2.3E-6,04/23/2024 01:21:58 pm,1.111,2.9E-5,04/23/2024 01:22:06 pm,1.111,4.9E-7
04/23/2024 01:21:36 pm,1.112,1.9E-6,04/23/2024 01:21:48 pm,1.112,2.5E-6,04/23/2024 01:21:58 pm,1.112,3.3E-5,04/23/2024 01:22:06 pm,1.112,4.6E-7
04/23/2024 01:21:36 pm,1.113,2.0E-6,04/23/2024 01:21:48 pm,1.113,2.6E-6,04/23/2024 01:21:58 pm,1.113,3.7E-5,04/23/2024 01:22:06 pm,1.113,3.1E-7
04/23/2024 01:21:36 pm,1.114,2.1E-6,04/23/2024 01:21:48 pm,1.114,2.7E-6,04/23/2024 01:21:58 pm,1.114,4.0E-5,04/23/2024 01:22:06 pm,1.114,5.5E-7
04/23/2024 01:21:36 pm,1.115,2.0E-6,04/23/2024 01:21:48 pm,1.115,2.8E-6,04/23/2024 01:21:58 pm,1.115,4.3E-5,04/23/2024 01:22:06 pm,1.115,5.1E-7
04/23/2024 01:21:36 pm,1.116,2.1E-6,04/23/2024 01:21:48 pm,1.116,3.0E-6,04/23/2024 01:21:58 pm,1.116,4.6E-5,04/23/2024 01:22:06 pm,1.116,5.9E-7
04/23/2024 01:21:36 pm,1.117,2.2E-6,04/23/2024 01:21:48 pm,1.117,3.2E-6,04/23/2024 01:21:58 pm,1.117,4.9E-5,04/23/2024 01:22:06 pm,1.117,4.9E-7
04/23/2024 01:21:36 pm,1.118,2.3E-6,04/23/2024 01:21:48 pm,1.118,3.5E-6,04/23/2024 01:21:58 pm,1.118,5.1E-5,04/23/2024 01:22:06 pm,1.118,5.5E-7
04/23/2024 01:21:36 pm,1.119,2.4E-6,04/23/2024 01:21:48 pm,1.119,3.6E-6,04/23/2024 01:21:58 pm,1.119,5.3E-5,04/23/2024 01:22:06 pm,1.119,5.2E-7
04/23/2024 01:21:36 pm,1.120,2.4E-6,04/23/2024 01:21:48 pm,1.120,3.7E-6,04/23/2024 01:21:58 pm,1.120,5.5E-5,04/23/2024 01:22:06 pm,1.120,4.5E-7
04/23/2024 01:21:36 pm,1.121,2.7E-6,04/23/2024 01:21:48 pm,1.121,3.8E-6,04/23/2024 01:21:58 pm,1.121,5.7E-5,04/23/2024 01:22:06 pm,1.121,4.3E-7
